19901,pend,,6302,係争中　,保留 ,2021-05-05 12:00:00,,0
19902,pendant,,21344,ペンダント,ペンダント. つりランプ. シャンデリア. 吊り輪. 対の一方,2021-05-05 12:00:00,,0
19903,pending,,50313,保留中,差し迫った. 懸案中の. 未解決の. 起ころうとしている. ～まで,2021-05-05 12:00:00,,0
19904,pendulous,,55144,優柔不断な,ぶら下がっている,2021-05-05 12:00:00,,0
19905,pendulum,,19238,振り子,(時計などの)振り子. 動揺するもの. 心の定まらない人. 麻痺させる. 無効にする,2021-05-05 12:00:00,,0
19906,Penelope,8,30344,ペネロペ,ペネロペ(ギリシア神話. Odysseusの貞節な妻),2021-05-05 12:00:00,,0
19907,penetrance,,22636,浸透度,浸透度 ,2021-05-05 12:00:00,,0
19908,penetrate,,7661,浸透する,を貫通する. 染み込む. 入る. 理解できる. 仮釈放(する). 執行猶予. 合い言葉,2021-05-05 12:00:00,,0
19909,penetration,43,11863,浸透,侵入. 進出. 広告効果. 貫通. 浸透. 洞察力,2021-05-05 12:00:00,,0
19910,penguin,72,7934,ペンギン,ペンギン,2021-05-05 12:00:00,,0
19911,penicillin,87,7449,ペニシリン,ペニシリン. (penəˈsilin). 1928年にイギリスのアレクサンダー･フレミングによって発見された世界初の抗生物質,2021-05-05 12:00:00,,0
19912,peninsula,,4451,半島,半島,2021-05-05 12:00:00,,0
19913,peninsular,,28448,半島の,半島(状)の. イベリア半島の,2021-05-05 12:00:00,,0
19914,penis,79,5879,ペニス,男性性器. ペニス,2021-05-05 12:00:00,,0
19915,penitence,,55144,懺悔,後悔,2021-05-05 12:00:00,,0
19916,penitent,,19536,後悔している,悔い改めた. 後悔している. 罪を悔いる人,2021-05-05 12:00:00,,0
19917,penitentiary,13,25431,刑務所,後悔の. 州刑務所. 感化院. 懲戒の. 刑務所,2021-05-05 12:00:00,,0
19918,penmanship,,32594,習字,習字. 書道. 書法. 筆跡,2021-05-05 12:00:00,,0
19919,Penn,26,6786,ペン,ペンシルバニア大学(人名)他 ,2021-05-05 12:00:00,,0
19920,pennant,,13521,ペナント,ペナント,2021-05-05 12:00:00,,0
19921,Penney,,15027,J.C Penney ,J. C Penne. 米国のデパートメントストア. ウォルマート等と並ぶ ,2021-05-05 12:00:00,,0
19922,penniless,,55144,一文無し,一文なしの. ひどく貧乏な. まったく金がない,2021-05-05 12:00:00,,0
19923,Pennsylvania,4,3335,ペンシルベニア州,"ペンシルバニア州,PA",2021-05-05 12:00:00,,0
19924,penny,,4561,ペニー,ペニー(銅貨)(英国などの通貨単位1. 100 pound). 小銭. わずかな量. 金額. (米･カナダの)cent. (一般的)金銭,2021-05-05 12:00:00,,0
19925,Pennzoil,96,24198,Pennzoil,ペンゾイル社(自動車潤滑油メーカー) ,2021-05-05 12:00:00,,0
19926,Pensacola,2,23649,ペンサコラ,ペンサコーラ市. フロリダ州北西端,2021-05-05 12:00:00,,0
19927,pension,,3559,年金,年金. に年金を与える,2021-05-05 12:00:00,,0
19928,pensioner,,32594,年金受給者,年金受給者,2021-05-05 12:00:00,,0
19929,pensive,82,31439,物思いに沈んだ,物思いにしずんだ. 悲しげな. 沈痛な,2021-05-05 12:00:00,,0
19930,pent,,43408,傾斜した屋根,傾斜した屋根. 差掛け. 閉じ込められた. 2. pen(閉じ込める)の過去･過去分詞. (penで書くの動詞の活用はpenned),2021-05-05 12:00:00,,0
19931,Pentagon,18,3298,米国国防総省,米国国防総省. 米国軍当局,2021-05-05 12:00:00,,0
19932,pentathlon,46,61960,五種競技,五種競技,2021-05-05 12:00:00,,0
19933,Pentecostal,6,23138,ペンテコステ派の,"ペンテコステ派. プロテスタントのメソジスト,ホーリネス教会で1900年頃始まった聖霊運動で生じた教派. 韓国の純福音派等",2021-05-05 12:00:00,,0
19934,penthouse,,18625,ペントハウス,ペントハウス. 高級な高層アパートメントの最上階の住まい,2021-05-05 12:00:00,,0
19935,pentium,95,17841,ペンティアム,ペンティアムプロセッサ,2021-05-05 12:00:00,,0
19936,penultimate,,25431,最後から2番目の,最後から2番目の,2021-05-05 12:00:00,,0
19937,penumbra,65,40852,半影,(太陽黒点の)半影(部). 明暗(濃淡)の境,2021-05-05 12:00:00,,0
19938,peon,,33910,ペオン,労働者. 日雇い人,2021-05-05 12:00:00,,0
19939,peony,69,32594,牡丹,牡丹. ボタン. シャクヤク,2021-05-05 12:00:00,,0
19940,people,,73,人,人々. 国民,2021-05-05 12:00:00,,0
19941,pep,,14085,気力,元気. 活力. 気力. を元気づける. を活気づかせる,2021-05-05 12:00:00,,0
19942,pepper,39,3772,コショウ,唐辛子. コショウ(をかける). ピリッとさせる. (文章などを)引き締める,2021-05-05 12:00:00,,0
19943,peppercorn,39,46471,ペッパーコーン,(干した)コショウの実. つまらないもの,2021-05-05 12:00:00,,0
19944,peppermint,,29384,ペパーミント,ハッカ(油). ハッカドロップ,2021-05-05 12:00:00,,0
19945,pepperoni,39,26829,ペパロニ,ペパロニ ,2021-05-05 12:00:00,,0
19946,peppery,39,46471,ピリッとした,(食物が)こしょうの(ような). こしょうのきいた. 短気な. おこりっぽい,2021-05-05 12:00:00,,0
19947,peppy,,32594,元気いっぱいの,加速が速い. 活発な. 元気いっぱいの. 高速運転ができる. 酒に酔って. 張り切った,2021-05-05 12:00:00,,0
19948,Pepsi,96,8646,ペプシ,ペプシコーラ. その社名 ,2021-05-05 12:00:00,,0
19949,Pepsico,96,19238,ペプシコ,ペプシコ(世界有数の飲料メーカー) ,2021-05-05 12:00:00,,0
19950,pepsin,87,35353,ペプシン,"ペプシンは消化系の中で最初に見つかったタンパク質. 胃でポリペプチド鎖が分解され,腸でアミノ酸やジペプチドの断片となり,吸収され代謝エネルギーや新しいタンパク質の原料となる",2021-05-05 12:00:00,,0
19951,peptidase,88,19536,ペプチダーゼ,ペプチダーゼ. ペプチド加水分解酵素,2021-05-05 12:00:00,,0
19952,peptide,87,1869,ペプチド,ペプチド. 決まった順番で様々なアミノ酸がつながった分子,2021-05-05 12:00:00,,0
19953,peptone,87,55144,ペプトン,ペプトン(たんぱく質がペプシンによって加水分解したもの) ,2021-05-05 12:00:00,,0
19954,per,,600,あたり,につき. ごとに. によって. を通じて,2021-05-05 12:00:00,,0
19955,perceivable,,55144,知覚できる,感知できる. 知覚できる. 認知できる,2021-05-05 12:00:00,,0
19956,perceive,,3298,気づく,を知覚する. に気づく. と思う. 理解する,2021-05-05 12:00:00,,0
19957,percent,50,222,パーセント,パーセント. 百分率. 割合,2021-05-05 12:00:00,,0
19958,percentage,54,1620,パーセンテージ,パーセンテージ. 百分率. 割合. 手数料. 利益,2021-05-05 12:00:00,,0
19959,percentile,,8373,パーセンタイル値,百分率. 百分位数. 百分順位. パーセンタイル値,2021-05-05 12:00:00,,0
19960,perceptible,,38763,知覚できる,認知できる. 知覚(認知)できる. かなりの,2021-05-05 12:00:00,,0
19961,perception,78,3677,知覚,知覚. 認識,2021-05-05 12:00:00,,0
19962,perceptive,,19238,明敏な,知覚する. 洞察の鋭い,2021-05-05 12:00:00,,0
19963,perceptual,,20935,知覚の,知覚力の,2021-05-05 12:00:00,,0
19964,perch,72,8646,パーチ,とまり木. 高い地位. 運転台. 郊外. 限界. 高い場所に位置を占める. 2. パーチ(スズキの類),2021-05-05 12:00:00,,0
19965,percolate,,18064,浸透する,ろ過する. 浸透する,2021-05-05 12:00:00,,0
19966,percolator,52,55144,パーコレーター,パーコレーター. コーヒー沸かし器,2021-05-05 12:00:00,,0
19967,percussion,45,17555,パーカッション,パーカッション. 打楽器. 衝撃,2021-05-05 12:00:00,,0
19968,percussionist,45,50313,打楽器奏者,打楽器奏手,2021-05-05 12:00:00,,0
19969,percussive,45,46471,打楽器の,打楽器. 打診. 衝撃の. 震動の. 打奏的な,2021-05-05 12:00:00,,0
19970,percutaneous,,19875,経皮的な,経皮的な ,2021-05-05 12:00:00,,0
19971,perdition,,10986,地獄,魂の破滅. 魂の永遠の滅亡. 地獄. 破滅. 全滅,2021-05-05 12:00:00,,0
19972,peregrination,,55144,長旅,旅行. 遍歴,2021-05-05 12:00:00,,0
19973,peregrine,72,36956,ペレグリン,流浪性の. 遍歴中の. 海外居住者. 巡回の. 広く分布している. 出口. 小売店. コンセント. ハヤブサ(鳥),2021-05-05 12:00:00,,0
19974,peremptory,,36956,強制的な,決定的な. 断固とした. 横柄な. 独断的な,2021-05-05 12:00:00,,0
19975,perennial,69,9451,多年生の,多年生の. 絶え間ない. 四季を通じての. 年中絶えない. 永続的な,2021-05-05 12:00:00,,0
19976,perennially,,22163,長年にわたって,長年にわたって ,2021-05-05 12:00:00,,0
19977,perestroika,34,36956,ペレストロイカ,"(ロシア語)ペレストロイカ. 1980年代後半からソビエト連邦で進められた政治体制の改革運動(改革,の意)",2021-05-05 12:00:00,,0
19978,Perez,98,8746,ペレス,ペレス (人名),2021-05-05 12:00:00,,0
19979,perfect,27,1336,パーフェクト,を完成する. 完全な. 完了形. 完了時制,2021-05-05 12:00:00,,0
19980,perfection,,9843,完璧,完全(なこと). 完成. 完成の域に達した人(物),2021-05-05 12:00:00,,0
19981,perfectionist,19,28448,完璧主義者,完全論者,2021-05-05 12:00:00,,0
19982,perfectly,,2535,完璧に,完全に. 申し分なく. まったく,2021-05-05 12:00:00,,0
19983,perfidy,,55144,背信,不誠実,2021-05-05 12:00:00,,0
19984,perforation,,46471,穿孔,穿孔,2021-05-05 12:00:00,,0
19985,perforce,,40852,必然的に,いやおうなしに. 必然的に,2021-05-05 12:00:00,,0
19986,perform,45,516,実行する,遂行する. 行う. carry out. 演じる. 演奏する,2021-05-05 12:00:00,,0
19987,performance,,661,パフォーマンス,遂行. 実行. 演技. 上演. 性能. できばえ. 成績,2021-05-05 12:00:00,,0
19988,performer,,5023,パフォーマー,行為者. 役者. 行う人. 演奏者. 俳優. 曲芸師,2021-05-05 12:00:00,,0
19989,performing,,30344,実行,芸当のできる. 公演を要する. 実行できる,2021-05-05 12:00:00,,0
19990,perfume,,10423,香水,におい. 香り. 香水. に香水をつける. を芳香で満たす,2021-05-05 12:00:00,,0
19991,perfumed,,26084,香水の,香料入り ,2021-05-05 12:00:00,,0
19992,perfunctorily,,55144,おざなりに,おざなりに,2021-05-05 12:00:00,,0
19993,perfunctory,,22163,おざなりの,いい加減な,2021-05-05 12:00:00,,0
19994,perfusate,89,17075,潅流液,(医)潅流液 ,2021-05-05 12:00:00,,0
19995,perfuse,92,46471,perfuse,(医)灌流する(臓器や組織に液体を流すこと). 灌流適用する,2021-05-05 12:00:00,,0
19996,perfused,92,16407,灌流,灌流(臓器や組織に液体を流すこと)された,2021-05-05 12:00:00,,0
19997,perfusion,,6990,灌流,パーフュージョン. (医)灌流. 毛細血管やそれに準ずる機能血管系の血流を表わす用語,2021-05-05 12:00:00,,0
19998,perhaps,,616,たぶん,たぶん. おそらく,2021-05-05 12:00:00,,0
19999,peri,9,50313,ペリ,"ペリ. イラン神話. 翼があり魔法を使う妖精. 男は威厳があり女は美しく,火から生まれ麝香(じゃこう)やシタンの香りを食べる. ペリの女性が人間の男と結婚する事もある",2021-05-05 12:00:00,,0
20000,periarticular,79,28448,関節周囲の,関節周囲の ,2021-05-05 12:00:00,,0
20001,Pericle,98,30344,ペリクレス,"ペリクレスは古代アテナイ最盛期の政治家. 庶子の後に軍人になった小ペリクレスと区別し,大ペリクレスと呼ばれる ",2021-05-05 12:00:00,,0
20002,pericyte,89,24198,周皮細胞,周皮細胞 ,2021-05-05 12:00:00,,0
20003,peril,,8921,危険,危険. 危険を招くもの. 危難,2021-05-05 12:00:00,,0
20004,perilous,,23138,危険な,危険の多い. 危険な,2021-05-05 12:00:00,,0
20005,perilously,,25431,危険なくらい,危険なほどに ,2021-05-05 12:00:00,,0
20006,perimeter,,11485,周囲,周囲の長さ. 全周. 防御腺. (眼科)視野計,2021-05-05 12:00:00,,0
20007,perinatal,81,25431,周産期の,周産期の ,2021-05-05 12:00:00,,0
20008,perinuclear,76,29384,核周囲の,核周囲の. 核周囲性の ,2021-05-05 12:00:00,,0
20009,period,,652,期間,ピリオド. 期間. 時代. 周期. 段階. 終わり. 年代物の. 月経(=menstrual. 婉曲に),2021-05-05 12:00:00,,0
20010,periodic,,6879,定期的な,定期的な. 周期的な. 断続的な,2021-05-05 12:00:00,,0
20011,periodical,,11863,定期的な,定期刊行の. 周期的な. 定期刊行物,2021-05-05 12:00:00,,0
20012,periodically,,7934,定期的に,周期的に. 定期的に,2021-05-05 12:00:00,,0
20013,periodicity,,19238,周期性,周期性 ,2021-05-05 12:00:00,,0
20014,periodontal,79,32594,歯周の,歯周の,2021-05-05 12:00:00,,0
20015,peripatetic,,30344,巡回,歩き回る. 渡り歩く. 巡回の,2021-05-05 12:00:00,,0
20016,peripheral,,3233,周辺,周辺の. 末梢性の,2021-05-05 12:00:00,,0
20017,periphery,,9784,周辺,(円･曲線などの)周囲. 円周. (物体の)表面. 周辺,2021-05-05 12:00:00,,0
20018,periplasmic,,14381,ペリプラズム,ペリプラズム. 周辺質の ,2021-05-05 12:00:00,,0
20019,periscope,52,55144,ペリスコープ,潜望鏡,2021-05-05 12:00:00,,0
20020,perish,81,13664,滅びる,を殺す. 滅びる. 死ぬ. 消滅する. 悪くなる. 堕落する,2021-05-05 12:00:00,,0
20021,perishable,,31439,腐りやすい　,だめになりやすい. 腐りやすい. 滅びやすい. (複数形で)腐りやすい食品. ,2021-05-05 12:00:00,,0
20022,peristyle,53,55144,柱廊,(建物･庭などを取り囲む)柱列. 柱列に囲まれた空間,2021-05-05 12:00:00,,0
20023,peritoneal,79,22163,腹膜の,腹膜の ,2021-05-05 12:00:00,,0
20024,peritonitis,91,50313,腹膜炎,腹膜炎,2021-05-05 12:00:00,,0
20025,perjure,14,36956,欺く,偽誓する,2021-05-05 12:00:00,,0
20026,perjured,,32594,偽証の,誓いを破った. 偽証した,2021-05-05 12:00:00,,0
20027,perjury,,6689,偽証,偽証(罪),2021-05-05 12:00:00,,0
20028,perk,,8469,パーク,生き生きさせる. ぴんと上げる. 気取る(perquisite). (地位に伴う)特権. 臨時収入,2021-05-05 12:00:00,,0
20029,Perkins,98,5806,パーキンス,パーキンス(人名),2021-05-05 12:00:00,,0
20030,perky,,15548,元気な,生意気な,2021-05-05 12:00:00,,0
20031,Perl,95,12344,パール,パール. 習得が比較的容易な汎用プログラム言語,2021-05-05 12:00:00,,0
20032,perm,,26829,パーマ,パーマネント,2021-05-05 12:00:00,,0
20033,permafrost,,35353,永久凍土層,永久凍土層,2021-05-05 12:00:00,,0
20034,permanence,,30344,永続性,永久. 永久不変. 永続(性). 耐久(性),2021-05-05 12:00:00,,0
20035,permanent,,3049,パーマネント,永久の. (半)永久的な. 永続する. 耐久の. 常設の,2021-05-05 12:00:00,,0
20036,permanently,,7583,永久に,永遠に. 不変に. 永久に,2021-05-05 12:00:00,,0
20037,permeability,,7339,透過性,浸透性 ,2021-05-05 12:00:00,,0
20038,permeabilization,,18625,透過化,透過化 ,2021-05-05 12:00:00,,0
20039,permeabilized,,16191,透過性,透過処理 ,2021-05-05 12:00:00,,0
20040,permeable,,26084,透過性の,浸透できる,2021-05-05 12:00:00,,0
20041,permeate,,14726,浸透する,(pˈɚːmièɪt). に浸透する. に広がる. に充満している. 普及する. に行きわたる,2021-05-05 12:00:00,,0
20042,permissible,,13521,許容される,許すことのできる. 許される. 許された. 差支えない,2021-05-05 12:00:00,,0
20043,permission,,4992,許可,許可,2021-05-05 12:00:00,,0
20044,permissive,,10623,寛容な,寛大な. 許す. 自由放任の. 任意の. 寛容な,2021-05-05 12:00:00,,0
20045,permissiveness,,24827,寛大さ,寛容さ ,2021-05-05 12:00:00,,0
20046,permit,12,1771,許可,を許す. 認可(書). 免許(証),2021-05-05 12:00:00,,0
20047,permutation,,8746,順列,順列,2021-05-05 12:00:00,,0
20048,pernicious,,16610,悪質な,有害な. ひどく有害な. 致命的な,2021-05-05 12:00:00,,0
20049,peroration,,43408,peroration,(講演などの)結論. 熱のこもった演説,2021-05-05 12:00:00,,0
20050,peroxidase,88,8876,ペルオキシダーゼ,有害物質を酸化的に切断して2つのヒドロキシル基に分解し. 無害化する酵素,2021-05-05 12:00:00,,0
20051,peroxidation,,14880,過酸化,過酸化 ,2021-05-05 12:00:00,,0
20052,peroxide,87,12344,過酸化物,過酸化物,2021-05-05 12:00:00,,0
20053,peroxisome,,20935,ペルオキシソーム,ペルオキシソーム(細胞内の極微小な構造を指す),2021-05-05 12:00:00,,0
20054,perpendicular,,17075,垂直,垂直の. 垂線. 垂直. 直角をなす. 直立した,2021-05-05 12:00:00,,0
20055,perpetrate,,14880,犯す,悪事を行う. 犯す,2021-05-05 12:00:00,,0
20056,perpetrator,,12787,加害者,加害者. 犯人. 下手人,2021-05-05 12:00:00,,0
20057,perpetual,,11169,パーペチュアル,絶え間ない. 永久の. 終身の. 四季咲きの植物,2021-05-05 12:00:00,,0
20058,perpetually,,16610,絶え間なく,永久に. ひっきりなしに,2021-05-05 12:00:00,,0
20059,perpetuate,,12914,永続させる,を永続させる. を不滅にする,2021-05-05 12:00:00,,0
20060,perpetuated,,19238,生まれついた,生まれついた,2021-05-05 12:00:00,,0
20061,perpetuity,,29384,永久,永続. 不滅,2021-05-05 12:00:00,,0
20062,perplexed,,16191,当惑した,当惑した. 困った. まごついた,2021-05-05 12:00:00,,0
20063,perplexing,,18064,困惑させる,当惑させる. 理解しにくい. 複雑な. 面倒な,2021-05-05 12:00:00,,0
20064,perplexity,,43408,当惑,当惑. 途方に暮れること. 紛糾. 混乱. 難問. 難局,2021-05-05 12:00:00,,0
20065,Perry,39,5927,ペリー,ペアワイン. 洋ナシを発酵させて作った発泡性ワイン. 2. (ペリー提督Commodore Perry). 3. 一般人名,2021-05-05 12:00:00,,0
20066,persecute,,17312,迫害する,を迫害する. で悩ます,2021-05-05 12:00:00,,0
20067,persecution,,10898,迫害,迫害(する･されること). 悩ますこと,2021-05-05 12:00:00,,0
20068,persecutor,25,43408,迫害者,迫害する者,2021-05-05 12:00:00,,0
20069,Persephone,8,46471,ペルセポネ,"ペルセポネ. ギリシア神話のゼウスの娘で冥界の女王. 別名コレー(乙女). ローマ神話ではプロセルピナと呼ばれ,春をもたらす農耕の女神",2021-05-05 12:00:00,,0
20070,Perseus,8,50313,ペルセウス,ペルセウス(Zeusの子で怪物Medusaを退治した. ギリシア神話)　2. ペルセウス座,2021-05-05 12:00:00,,0
20071,perseverance,,21758,忍耐力,忍耐. 根気強さ,2021-05-05 12:00:00,,0
20072,persevere,,29384,辛抱する,我慢する. 辛抱する. 耐える. やり抜く,2021-05-05 12:00:00,,0
20073,Pershing,96,11963,パーシング,豪華ヨットメーカー. 2. パーシング(人名) 他,2021-05-05 12:00:00,,0
20074,Persia,1,26829,ペルシア,ペルシャ(現イラン･イスラム共和国). 首都はテヘラン. シーア派イスラームが国教. 世界有数の石油の産出地. イランは「アーリア人の国」の意. ,2021-05-05 12:00:00,,0
20075,Persian,1,5419,ペルシア語,ペルシャ(人)の,2021-05-05 12:00:00,,0
20076,persiflage,,50313,茶化し,軽口. 茶化し. からかい. 冗談. 冷やかし,2021-05-05 12:00:00,,0
20077,persimmon,69,61960,柿,柿,2021-05-05 12:00:00,,0
20078,persist,,4828,主張する,固執する. やり通す. 主張する. 続く. 残る,2021-05-05 12:00:00,,0
20079,persistence,,10168,固執,固執. 粘り強さ. 永続. 持続性,2021-05-05 12:00:00,,0
20080,persistent,,5983,永続的な,固執する. しつこい. 持続する. 永続的な. 不屈の. 頑固な. 永続性の. 不変の,2021-05-05 12:00:00,,0
20081,persistently,,12344,しつこく,しつこく. 永続的に,2021-05-05 12:00:00,,0
20082,person,27,394,人,人. 人称,2021-05-05 12:00:00,,0
20083,persona,,8108,ペルソナ,仮面,2021-05-05 12:00:00,,0
20084,personable,,24827,人に好かれる,品のある. 容姿(器量)の良い. 風采のよい,2021-05-05 12:00:00,,0
20085,personage,,22163,人物,名士. 偉い人. 人. 個人. 人物. 役. 登場人物,2021-05-05 12:00:00,,0
20086,personal,27,758,パーソナル,個人的な. 人事消息欄. 人の. 直接に自分でやった. 容貌の. 人称の,2021-05-05 12:00:00,,0
20087,personality,,3056,パーソナリティ,個性. 人物. 人格. 名士. 人間であること. 独特な雰囲気. テレビによくでる有名人,2021-05-05 12:00:00,,0
20088,personalize,,11762,パーソナライズ,人格化する,2021-05-05 12:00:00,,0
20089,personally,,2480,個人的に,個人的に. 自分自身で. 直接に. 自分としては,2021-05-05 12:00:00,,0
20090,personification,,30344,擬人,擬人化. 権化. 化身. 典型. 体現,2021-05-05 12:00:00,,0
20091,personified,,23649,化身,化身. 象徴 ,2021-05-05 12:00:00,,0
20092,personify,,32594,擬人化する,を擬人化する. 体現する. 擬人化する. 具体化する,2021-05-05 12:00:00,,0
20093,personnel,25,2855,職員,人事の. 職員. 全職員. 人事課(部),2021-05-05 12:00:00,,0
20094,perspective,48,2294,視点,遠近法の. 見込み. 遠近(画)法. 透視図法. 遠近感. 観点. 展望. 将来の見通し,2021-05-05 12:00:00,,0
20095,perspiration,78,26829,汗,努力. 汗. 発汗(作用),2021-05-05 12:00:00,,0
20096,persuade,,3643,説得する,を説得する. を信じさせる,2021-05-05 12:00:00,,0
20097,persuasion,,13263,説得,説得,2021-05-05 12:00:00,,0
20098,persuasive,,11080,説得力のある,説得力のある. 口のうまい,2021-05-05 12:00:00,,0
20099,persuasively,,28448,説得力,説得力のある,2021-05-05 12:00:00,,0
20100,pert,,40852,活発な,無遠慮な. 活発な. 生意気な. こましゃくれた. 元気のよい. いきな,2021-05-05 12:00:00,,0
20101,pertain,,9018,関連する,に関係がある. 属する. ふさわしい,2021-05-05 12:00:00,,0
20102,pertinent,,10623,該当する,(直接)関係がある. 適切な,2021-05-05 12:00:00,,0
20103,perturb,,12240,混乱させる,かき乱す. を不安にする. を混乱させる,2021-05-05 12:00:00,,0
20104,perturbation,,11169,ろうばい,心の動揺. ろうばい. 混乱. 摂動,2021-05-05 12:00:00,,0
20105,Peru,1,10027,ペルー,ペルー共和国 Republic of Peru,2021-05-05 12:00:00,,0
20106,perusal,,46471,熟読,精読,2021-05-05 12:00:00,,0
20107,peruse,,22163,熟読する,を精読(熟読)する. を読む. をよく調べる,2021-05-05 12:00:00,,0
20108,Peruvian,1,15371,ペルーの,Peru の形容詞形. ペルー人(の). ペルーの,2021-05-05 12:00:00,,0
20109,pervade,,20184,広がる,に行きわたる. に充満する. に浸透する. みなぎる. 普及する. 広がる. 行き渡る,2021-05-05 12:00:00,,0
20110,pervasive,,9960,広がる,普及する. 広がる. 全面的に広がる,2021-05-05 12:00:00,,0
20111,perverse,,12240,ひねくれた,つむじ曲がりの. ひねくれた(=crooked). 道理に反する. 思いどおりにならない,2021-05-05 12:00:00,,0
20112,perversely,,23138,強情,意地になって,2021-05-05 12:00:00,,0
20113,perversion,84,25431,倒錯,こじつけ. 悪用. 転倒,2021-05-05 12:00:00,,0
20114,perversity,,27590,つむじ曲がり,つむじ曲がり. あまのじゃく,2021-05-05 12:00:00,,0
20115,pervert,,17075,変態,変質者. を悪用する. を誤解する,2021-05-05 12:00:00,,0
20116,perverted,,26829,変な,変な ,2021-05-05 12:00:00,,0
20117,peseta,50,50313,ペセタ,ペセタ(スペインの通貨単位),2021-05-05 12:00:00,,0
20118,pesky,,13263,厄介な,やっかいな. いやな. うるさい,2021-05-05 12:00:00,,0
20119,peso,50,15956,ペソ,(pesos)ペソ(フィリピン･中南米諸国の通貨単位),2021-05-05 12:00:00,,0
20120,pessimism,19,15752,悲観的な見方,悲観(主義･論). 厭世(主義･論),2021-05-05 12:00:00,,0
20121,pessimist,,17841,悲観主義者,悲観論者. 厭世家,2021-05-05 12:00:00,,0
20122,pessimistic,19,11252,悲観的,悲観的な. 悲観(厭世)主義の,2021-05-05 12:00:00,,0
20123,pest,74,11408,害虫,厄介な人･物. 害毒. 有害な小動物･虫. 悪疫. ペスト,2021-05-05 12:00:00,,0
20124,pester,,27590,苦しめる,を悩ませる. を困らせる. にうるさくせがむ,2021-05-05 12:00:00,,0
20125,pesticide,71,8646,農薬,農薬. 殺虫剤,2021-05-05 12:00:00,,0
20126,pestilence,91,46471,疫病,ペスト. 伝染病. 悪疫. 腺ペスト. 害悪. 弊害,2021-05-05 12:00:00,,0
20127,pestle,,35353,すりこぎ,をすりつぶす. 乳棒. すりこぎ,2021-05-05 12:00:00,,0
20128,PET,29,2274,PET,"ペット. 2. PET. Polyethylene Terephthalate(PETボトル), Positron Emission Tomography(陽電子放射断層撮影), Performance Evaluation Test, Physical Education 他 Training(体育) 他",2021-05-05 12:00:00,,0
20129,petal,69,12787,花弁,花弁. 花びら,2021-05-05 12:00:00,,0
20130,Pete,98,6243,ピート,ピート(人名),2021-05-05 12:00:00,,0
20131,Peter,43,1967,ピーター,ピーター. (鉱脈などが)徐々に尽きる(fail). Peter Panピーターパン,2021-05-05 12:00:00,,0
20132,Petersburg,2,13139,ピーターズバーグ,"サンクトペテルブルク. ロシア西部,元ロシア帝国の首都. 名はペトログラード. レニングラードと変遷. 英語圏ではSaint Petersburgと呼ばれる",2021-05-05 12:00:00,,0
20133,petit,34,16859,プチ,(仏語)小さい. ささいな. プチ. かわいらしい,2021-05-05 12:00:00,,0
20134,petite,,20184,小柄な,(女性が)小柄な. 小柄でこぎれいな. 小柄で均整のとれた,2021-05-05 12:00:00,,0
20135,petition,,6262,請願,嘆願. 請願(書). 申し立て(書). を請求する. を願う,2021-05-05 12:00:00,,0
20136,petitioner,,23138,申立人,原告. 請願者,2021-05-05 12:00:00,,0
20137,Petra,2,20935,ペトラ,ペトラ遺跡. ヨルダンの死海とアカバ湾の間にある遺跡,2021-05-05 12:00:00,,0
20138,petrified,,23138,石化した,石化した ,2021-05-05 12:00:00,,0
20139,petro,60,35353,石油の,石油の,2021-05-05 12:00:00,,0
20140,petrochemical,87,43408,石油化学製品,石油化学製品,2021-05-05 12:00:00,,0
20141,petrol,,46471,ガソリン,ガソリン,2021-05-05 12:00:00,,0
20142,petroleum,,10423,石油,石油,2021-05-05 12:00:00,,0
20143,petticoat,36,24198,ペチコート,ペチコート. 短いスカート. スカート型のもの,2021-05-05 12:00:00,,0
20144,pettitte,34,29384,ペティット,"(仏語)ペティット(小柄な,小さい) ",2021-05-05 12:00:00,,0
20145,petty,,7020,ささいな,つまらない. 僅かな. 小さい. 些細な. 狭量な. 下級の. けちな. ささいな,2021-05-05 12:00:00,,0
20146,petulance,82,46471,かんしゃく,癇癪. すねること. 短気. 不機嫌,2021-05-05 12:00:00,,0
20147,petulant,82,26084,不機嫌な,不きげんな. 短気な. 怒りっぽい,2021-05-05 12:00:00,,0
20148,petunia,69,23649,ペチュニア,ペチュニア(花),2021-05-05 12:00:00,,0
20149,pew,6,12653,ピュー,ベンチ形信者席. 座席. 信者席,2021-05-05 12:00:00,,0
20150,pewter,57,27590,ピューター,白鑞. シロメ(錫･鉛などの合金),2021-05-05 12:00:00,,0
20151,PFAM,89,6004,PFAM,Protein families. タンパク質ドメインファミリーの略 ,2021-05-05 12:00:00,,0
20152,pfft,30,15371,フーッ,"(物が消えるさまを表し)パッ,フッ,(失敗を表し)ポシャッ",2021-05-05 12:00:00,,0
20153,Pfizer,96,7661,ファイザー,ファイザー. 世界売上1位の米国の製薬会社.,2021-05-05 12:00:00,,0
20154,PFPP,84,9498,PFPP,Panic-Focused Psychodynamic Psychotherapyパニック重視精神力動的精神療法　他,2021-05-05 12:00:00,,0
20155,PG,29,4858,PG,programmer. 2. program. 3. penalty goal. 4. Procter & Gamble社. 5. ペルシャ湾(Perisian Gulf) 他,2021-05-05 12:00:00,,0
20156,PGA,95,11408,PGA,Professional Graphic Adaptor. PC用グラフィックカード,2021-05-05 12:00:00,,0
